user,hashtag,hour
50885751,905,394778
2858442870,3542,394778
2858442870,4059,394778
2858442870,322,394778
2659044244,9399,394778
907637090,3452,394778
822237217,14334,394778
17400044,4883,394778
1472649655,5170,394779
2659044244,9399,394779
907637090,3452,394779
2534981020,16672,394779
819413648,8363,394779
629177165,9314,394779
629177165,9354,394779
404840986,14080,394779
404840986,15051,394779
1472649655,15024,394779
582956498,14707,394779
2390023219,5288,394779
2426536570,6280,394779
907637090,3452,394779
488837316,5170,394779
587024286,5170,394779
494483913,4748,394779
1009757545,7605,394779
1009757545,1376,394779
1009757545,567,394779
1009757545,3893,394779
1009757545,15011,394779
1009757545,2744,394779
1356649142,5538,394779
130708004,2731,394779
2898011219,4196,394779
982921350,15021,394779
483174252,13186,394779
241993967,14488,394779
241993967,16817,394779
1443911370,8676,394779
2575116863,2191,394779
130708004,4722,394779
130708004,4447,394779
940370299,2004,394779
483174252,13981,394779
483174252,10146,394779
483174252,5117,394779
483174252,6399,394779
483174252,904,394779
513601566,15021,394779
341232103,1437,394779
624650850,5170,394779
509511715,15787,394779
255280519,4447,394779
255280519,4984,394779
325170297,13559,394779
325170297,13429,394779
325170297,16095,394779
325170297,12758,394779
325170297,12759,394779
325170297,11279,394779
325170297,13166,394779
325170297,11160,394779
325170297,17354,394779
325170297,11970,394779
325170297,14610,394779
27111780,16837,394779
397422758,1213,394779
397422758,6728,394779
2515839411,15021,394779
291920996,6937,394779
17400044,8339,394779
2957633390,3271,394779
2957633390,7368,394779
397422758,1212,394779
397422758,6729,394779
99454937,1811,394779
99454937,7040,394779
99454937,14300,394779
99454937,4431,394779
99454937,7368,394779
99454937,3271,394779
99454937,14316,394779
2867174739,15847,394779
2867174739,13591,394779
48371030,7322,394779
48371030,1811,394779
1320859447,8192,394779
2867174739,8194,394779
831389006,6937,394779
2369578978,8028,394779
2970604330,14722,394779
1443911370,8676,394779
17400044,8339,394779
2970604330,14722,394779
485812555,7008,394779
485812555,6582,394779
2970604330,14722,394779
2970604330,15072,394779
1105993933,2,394779
935801678,9354,394779
560714442,5170,394779
511042332,5175,394779
907637090,3452,394779
907637090,8016,394779
87980824,13182,394779
87980824,17450,394779
463822839,7008,394779
1583831046,6284,394779
1583831046,10343,394779
358068123,8030,394779
1445923022,12361,394779
17400044,998,394779
17400044,1874,394779
391460481,6937,394779
488837316,5170,394779
785293284,14337,394779
79019866,2791,394779
79019866,9878,394779
255280519,10350,394779
261675973,9567,394779
1445923022,12361,394779
408719328,1652,394779
907637090,3452,394779
387242541,14988,394779
133203880,1046,394779
133203880,9648,394779
58063328,4678,394780
2359971468,5170,394780
261675973,6248,394780
362350123,15021,394780
133203880,9778,394780
133203880,8093,394780
133203880,7607,394780
907637090,3452,394780
76994359,3561,394780
133203880,1319,394780
133203880,8343,394780
133203880,1911,394780
133203880,9542,394780
76994359,14337,394780
76994359,8967,394780
2721841675,13120,394780
24391197,14044,394780
24391197,7287,394780
24391197,6086,394780
1674400044,10227,394780
1633487658,4447,394780
1346566556,2490,394780
1346566556,9184,394780
340174496,3271,394780
340174496,12427,394780
340174496,7368,394780
340174496,16412,394780
22290941,4447,394780
22290941,1744,394780
155860831,15052,394780
274608871,6178,394780
274608871,3011,394780
274608871,5120,394780
22290941,701,394780
22290941,2984,394780
22290941,6015,394780
1260554370,2372,394780
1260554370,6034,394780
1260554370,5600,394780
1260554370,3890,394780
1260554370,4447,394780
795818340,8951,394780
474904023,1868,394780
445732610,16681,394781
2178971197,4447,394781
199353397,9354,394781
263884623,1248,394781
341232103,6087,394781
1507206636,9354,394781
301365946,6543,394781
301365946,15011,394781
277630541,6582,394781
296805690,417,394781
1621974721,14400,394781
1621974721,1811,394781
1260260690,7780,394781
365529031,5044,394781
365529031,5736,394781
964289748,2108,394781
1566163674,644,394781
935801678,9354,394781
365529031,1153,394781
365529031,2604,394781
722914298,2141,394782
722914298,1811,394782
365529031,14285,394782
365529031,3606,394782
1100674141,13107,394782
1100674141,13107,394782
365529031,2604,394782
24391197,12332,394782
24391197,4841,394782
24391197,16112,394782
2957633390,3824,394782
2957633390,3271,394782
24391197,11785,394782
24391197,12238,394782
1100674141,10942,394782
1100674141,16507,394782
1100674141,16507,394782
302226940,2630,394782
1957552356,4447,394782
1957552356,1811,394782
437261550,1794,394782
624650850,14988,394782
1603533751,2632,394783
1603533751,2632,394783
2287344225,3348,394783
1100674141,16801,394783
2287344225,8426,394783
2287344225,861,394783
2287344225,339,394783
2287344225,7561,394783
2287344225,11438,394783
208586748,268,394783
162005350,1811,394783
162005350,4798,394783
1339468398,819,394783
274608871,6178,394783
274608871,3011,394783
274608871,5120,394783
213256444,7368,394783
213256444,1284,394783
213256444,2164,394783
2872515101,1811,394783
890555016,14128,394783
213256444,4447,394783
183979412,4447,394783
183979412,12065,394783
255280519,6582,394783
103046415,1811,394783
213256444,4447,394783
2287344225,3348,394783
2287344225,136,394783
2287344225,3327,394783
561399199,4447,394783
571590413,15287,394783
255280519,2787,394783
255280519,2786,394783
255280519,7589,394783
255280519,10351,394784
51784398,9721,394784
51784398,9769,394784
51784398,7053,394784
51784398,7443,394784
283120555,3179,394784
283120555,4346,394784
46859012,4447,394784
46859012,1744,394784
121347856,10220,394784
121347856,1811,394784
20127843,15583,394784
20127843,12529,394784
20127843,14712,394784
442227627,1811,394784
1887056635,4108,394784
61882705,13626,394784
61882705,16932,394784
2298424226,8761,394784
1212851,4447,394784
2298424226,8761,394784
1339468398,984,394784
1030688725,15068,394784
1339468398,11025,394784
1339468398,984,394784
1339468398,984,394784
185140017,12109,394784
185140017,1811,394784
1339468398,984,394784
1339468398,11025,394784
26256358,4447,394784
1596974293,15068,394784
163020925,267,394784
26256358,12689,394784
26256358,377,394784
545007873,1811,394784
2345176772,9073,394784
360807903,8048,394784
288241045,6582,394784
2298424226,8761,394784
2363080172,15068,394784
1887056635,7047,394784
130802672,6968,394784
1430565721,7367,394784
390885353,1811,394784
390885353,7674,394784
114113996,4447,394784
20786248,4447,394784
410914844,13190,394784
1186709982,1811,394784
1186709982,684,394784
1186709982,2169,394784
255280519,8464,394784
255280519,8759,394784
255280519,1311,394784
255280519,10354,394784
255280519,10452,394784
2381786925,10238,394784
2381786925,1498,394784
2862221531,16270,394784
2862221531,4447,394784
2862221531,10516,394784
2862221531,965,394784
2862221531,15223,394784
2862221531,4052,394784
2862221531,2854,394784
2862221531,2252,394784
2862221531,14384,394784
2862221531,5690,394784
454424528,1811,394784
454424528,14435,394784
498220950,10443,394784
827255508,2854,394784
827255508,2252,394784
827255508,16270,394784
827255508,10516,394784
827255508,4052,394784
827255508,15223,394784
827255508,5690,394784
827255508,4447,394784
827255508,14384,394784
827255508,965,394784
194198767,1811,394784
120107720,1744,394784
49277147,119,394784
49277147,15956,394784
49277147,4447,394784
49277147,1811,394784
469634605,4447,394784
469634605,1811,394784
469634605,7368,394784
469634605,7628,394784
939495158,4447,394784
611793620,1744,394784
313946189,1811,394784
70141601,11490,394784
255280519,6582,394784
194045521,4447,394784
334099003,14337,394784
2319313903,9430,394784
2319313903,9274,394784
51998077,1811,394784
565651446,5175,394784
599990824,4447,394784
2836008371,1811,394784
51091986,1811,394784
51091986,17313,394784
202537387,4447,394784
38948774,10669,394784
38948774,11712,394784
361304688,4447,394784
1049276905,1811,394784
127871314,6222,394784
776313769,62,394784
1590851882,4102,394784
1590851882,1811,394784
1590851882,4447,394784
19588507,4236,394784
19588507,4447,394784
776313769,62,394784
255280519,6582,394784
379175869,14064,394784
334099003,14337,394784
390885353,16222,394784
574583092,1811,394784
303414790,1811,394784
2526755010,1811,394784
390885353,1854,394784
390885353,1811,394784
114113996,11527,394784
114113996,12998,394784
2957633390,7368,394784
2957633390,506,394784
127871314,10307,394784
2567295215,15068,394784
186816796,5758,394784
140102358,7146,394784
114113996,12998,394784
114113996,11527,394784
322160250,4447,394784
306422700,1811,394784
306422700,1305,394784
822114343,4447,394784
334099003,16622,394784
334099003,9233,394784
186816796,5759,394784
255280519,8064,394785
186816796,15021,394785
556970071,6968,394785
379175869,14064,394785
186816796,8168,394785
458223301,14337,394785
379175869,14064,394785
265870876,1811,394785
265870876,4447,394785
2870568274,15098,394785
624560219,14337,394785
789080868,1811,394785
824863741,4447,394785
194045521,10573,394785
194045521,1811,394785
194045521,6058,394785
130185115,1811,394785
701458435,12677,394785
701458435,10706,394785
194045521,1811,394785
194045521,6058,394785
194045521,10573,394785
599990824,4273,394785
111816507,15710,394785
257979874,2257,394785
257979874,9009,394785
51487864,892,394785
51487864,9710,394785
155479241,6849,394785
1628774844,15068,394785
114510772,6451,394785
114510772,1811,394785
572177910,4447,394785
1291971930,7047,394785
156958125,4447,394785
43994173,4313,394785
43994173,4500,394785
1676465682,15068,394785
127625962,11546,394785
439967283,5170,394785
428466477,3980,394785
428466477,4447,394785
1630482438,7008,394785
871930640,6957,394785
2345176772,5744,394785
2345176772,9353,394785
2345176772,9291,394785
1490568727,1811,394785
1490568727,1794,394785
1490568727,4447,394785
782719022,10891,394785
782719022,12360,394785
1318642338,9291,394785
109199006,1811,394785
2344619379,14337,394785
399418418,4657,394785
300737339,6849,394785
627415778,14176,394785
127625962,1811,394785
103061337,4957,394785
282499538,4447,394785
282499538,1811,394785
399418418,4657,394785
110944268,1811,394785
1712542140,16151,394785
1857824784,1811,394785
1857824784,7280,394785
114073151,1794,394785
114073151,13892,394785
114073151,14419,394785
355354498,12081,394785
355354498,1811,394785
341459357,1266,394785
341459357,4447,394785
468842639,2069,394785
252117457,1856,394785
252117457,1811,394785
252117457,4447,394785
2275441923,16065,394785
48056303,1811,394785
1712542140,16151,394785
204705493,1811,394785
246959073,4447,394785
374466264,187,394785
46859012,6718,394785
46859012,4447,394785
845945216,5111,394785
300737339,1975,394785
864766788,580,394785
577835542,14334,394785
33180664,10101,394785
33180664,1811,394785
33180664,4447,394785
564863011,15068,394785
538012249,4618,394785
434268971,10867,394785
434268971,11961,394785
543203774,1811,394785
260494744,1811,394785
2795105986,4447,394785
103046415,1811,394785
34647861,4447,394785
34647861,13515,394785
597718898,1811,394785
182047721,9522,394785
182047721,3581,394785
82086680,1794,394785
521260341,7913,394785
521260341,1811,394785
1196312353,14337,394785
48333685,1811,394785
480724684,1794,394785
82086680,1811,394785
480724684,6849,394785
20127843,11547,394785
20127843,12529,394785
20127843,7530,394785
110944268,1811,394785
33180664,7280,394785
925966507,7047,394785
123027947,7368,394785
123027947,15515,394785
879898292,4447,394785
24215440,16188,394785
1426105262,1794,394785
2196560962,4447,394785
149714355,1744,394785
308510994,4447,394785
257879942,14317,394785
611110747,4447,394785
149714355,1744,394785
118042500,4447,394785
33180664,4447,394785
2495246578,15068,394785
1439145133,4447,394785
406376645,5346,394785
34647861,13505,394785
34647861,842,394785
34647861,13515,394785
34647861,9165,394785
34647861,4447,394785
194198767,1811,394785
253663399,1811,394785
72021146,7513,394785
72021146,1811,394785
156958125,4447,394785
33180664,4447,394785
51446796,1811,394785
2874110602,1783,394785
20127843,1811,394785
20127843,7530,394785
20127843,12529,394785
33180664,10101,394785
33180664,1811,394785
15996290,4447,394785
1549961492,1811,394785
1549961492,4447,394785
824863741,4447,394785
1370214432,7028,394785
987290161,5175,394785
2147597752,1794,394785
118042500,1811,394785
604512025,9677,394785
604512025,15853,394785
604512025,16368,394785
604512025,7477,394785
604512025,9861,394785
604512025,12119,394785
584729421,7368,394785
584729421,1811,394785
584729421,4447,394785
604512025,600,394785
604512025,10983,394785
604512025,12119,394785
604512025,12760,394785
604512025,15998,394785
604512025,16368,394785
604512025,3349,394785
604512025,12761,394785
604512025,15540,394785
604512025,3271,394785
20127843,1811,394785
20127843,12529,394785
20127843,15369,394785
387354389,4447,394785
33180664,1811,394785
880591,4447,394785
114592644,1811,394785
572646487,1811,394785
387354389,4447,394785
559822804,4447,394785
1186709982,1811,394785
1181762130,4273,394785
387354389,4447,394785
1887056635,15021,394785
186816796,4447,394785
525697787,1811,394785
1890163404,12058,394785
1890163404,12074,394785
572177910,1811,394785
572177910,5178,394785
2898094787,15021,394785
329713438,14337,394785
40710415,1811,394785
40710415,3271,394785
155479241,2541,394785
155479241,2540,394785
155479241,9950,394785
155479241,9721,394785
290138925,1811,394785
12361942,13662,394785
12361942,4273,394785
12361942,15956,394785
22367806,3208,394785
22367806,1744,394785
22367806,4447,394785
1186709982,1794,394785
1186709982,2603,394785
1186709982,684,394785
63496399,17209,394785
63496399,15223,394785
63496399,12505,394785
63496399,17208,394785
63496399,12506,394785
63496399,14553,394785
63496399,14649,394785
63496399,17206,394785
828965214,4447,394785
1713414102,4447,394785
173412652,13615,394785
173412652,4447,394785
714766998,4447,394785
1430317854,1811,394785
2422161893,1572,394785
2422161893,1811,394785
258853831,4447,394785
579297891,5175,394785
1887056635,1811,394785
1858736250,1744,394785
1858736250,8333,394785
1858736250,180,394785
555837200,14246,394785
1890163404,7877,394785
1890163404,7461,394785
1890163404,11987,394785
132540749,1744,394785
525697787,1811,394785
40710415,1811,394785
40710415,3271,394785
1151791,1811,394785
1857824784,1811,394785
1857824784,4273,394785
1857824784,4447,394785
1857824784,14197,394785
202537387,11482,394785
202537387,15864,394785
870293317,3969,394785
902353068,14563,394785
1359098635,15039,394785
282499538,4447,394785
282499538,1811,394785
1419117302,12515,394785
1419117302,14486,394785
1246079269,1811,394785
1069086559,7139,394785
500835637,6435,394785
46859012,14867,394785
46859012,1811,394785
2442654490,1364,394785
396832773,4447,394785
396832773,4284,394785
396832773,13991,394785
2464306925,14334,394785
40710415,3271,394785
40710415,1811,394785
14274924,4447,394785
14274924,4394,394785
14274924,1811,394785
204705493,17327,394785
20127843,1811,394785
20127843,15369,394785
20127843,15008,394785
104529961,4447,394785
342632667,4447,394785
1288200312,11456,394785
2210211287,14334,394785
40426295,15305,394785
91425881,1811,394785
1887990950,9578,394785
14131761,1811,394785
260241665,14337,394785
575126887,3271,394785
35291074,12475,394785
35291074,1811,394785
73354579,1794,394785
2845120683,7008,394785
20127843,1811,394785
260241665,1811,394785
260241665,789,394785
389979566,1811,394785
91389823,16975,394785
1111436768,1809,394785
1111436768,4447,394785
130185115,12752,394785
130185115,3347,394785
2719194160,9578,394785
593836589,16042,394785
23566299,1811,394785
282499538,4447,394785
468724970,4447,394785
1349285732,12158,394785
293161420,8017,394785
293145463,1794,394785
17454388,13823,394785
17454388,1794,394785
476932172,4447,394785
14179379,4447,394785
14179379,3324,394785
218234218,1811,394785
218234218,1192,394785
42184931,1794,394785
157433781,1811,394785
157433781,4447,394785
423500920,1811,394785
360709295,13784,394785
360709295,4749,394785
360709295,1811,394785
514816954,4447,394785
514816954,1266,394785
514816954,1811,394785
118042500,1811,394785
79456789,4284,394785
29058794,8202,394785
15720336,16009,394785
79456789,4447,394785
79456789,4284,394785
79456789,5947,394785
704766176,1811,394785
2491984586,9450,394785
2491984586,13517,394785
49896242,11294,394786
49896242,3792,394786
18969131,1811,394786
40044978,6849,394786
40044978,14803,394786
2883173431,7047,394786
79456789,5170,394786
604384796,4447,394786
434268971,9450,394786
434268971,15442,394786
79456789,5170,394786
1357789650,14337,394786
342632667,14222,394786
76946799,16912,394786
812917837,1744,394786
40710415,5600,394786
40710415,4348,394786
40710415,1811,394786
244027231,1811,394786
1351319202,15674,394786
156958125,4447,394786
405523996,16648,394786
405523996,14359,394786
405523996,6849,394786
1186709982,1811,394786
1186709982,10880,394786
45097516,4447,394786
2458732981,15278,394786
1163176232,16961,394786
394899849,4447,394786
2719194160,9578,394786
1454552498,14988,394786
1100674141,13107,394786
1100674141,13107,394786
1100674141,16801,394786
1100674141,16801,394786
2836008371,1811,394786
440189240,12235,394786
15720336,1794,394786
84287451,4447,394786
431558539,1811,394786
431558539,4447,394786
454344167,5170,394786
40710415,1811,394786
40710415,3271,394786
1195174484,1811,394786
79456789,5170,394786
282499538,4447,394786
282499538,1811,394786
525697787,1811,394786
241250699,4447,394786
217168115,1811,394786
217168115,15815,394786
217168115,1618,394786
15720336,1811,394786
27648316,1811,394786
47642715,42,394786
47642715,1811,394786
378479813,13978,394786
454344167,5170,394786
155521037,1617,394786
155521037,1811,394786
155521037,1266,394786
11693672,4447,394786
300786127,1811,394786
454344167,5170,394786
520556970,794,394786
344638879,1811,394786
344638879,8787,394786
341459357,11546,394786
341459357,11084,394786
341459357,74,394786
1222912657,14988,394786
498220950,1811,394786
498220950,4447,394786
302650216,15304,394786
1400103691,6047,394786
1400103691,1811,394786
289004440,3347,394786
2927078314,1744,394786
2927078314,4447,394786
2927078314,7768,394786
454344167,3153,394786
1528193059,15052,394786
604512025,600,394786
604512025,6456,394786
604512025,7580,394786
604512025,6461,394786
604512025,16071,394786
1193071340,14136,394786
1193071340,1811,394786
593836589,15021,394786
114194844,1811,394786
2298424226,8761,394786
2298424226,2459,394786
593836589,5170,394786
311056402,8359,394786
311056402,1811,394786
35291074,1811,394786
20583249,7191,394786
20583249,9450,394786
103061337,4957,394786
103061337,7191,394786
753645786,15021,394786
107039615,1811,394786
206195705,1811,394786
69664075,13662,394786
69664075,11556,394786
52115412,5224,394786
449911197,13633,394786
118042500,4447,394786
118042500,1811,394786
977818573,3904,394786
977818573,17413,394786
977818573,7590,394786
729203952,2426,394786
729203952,1811,394786
131928965,11156,394786
131928965,751,394786
784763335,7655,394786
871395668,1811,394786
476932172,4447,394786
476932172,181,394786
1215084367,1617,394786
608935472,1811,394786
784763335,7655,394786
413872816,7191,394786
57273305,5170,394786
1215084367,8066,394786
1215084367,1811,394786
1215084367,6384,394786
2407623554,1811,394786
1215084367,3838,394786
71871747,5657,394786
71871747,9834,394786
93199710,1811,394786
93199710,1794,394786
93199710,14205,394786
96146974,16268,394786
96146974,14531,394786
20786248,14674,394786
401949159,5642,394786
997524331,6277,394786
130185115,1811,394786
449911197,11166,394786
359967876,7368,394786
359967876,1832,394786
2895678503,10639,394786
2895678503,15324,394786
2895678503,16074,394786
2895678503,12957,394786
2437814045,2627,394786
2437814045,9097,394786
312838539,1811,394786
312838539,4447,394786
312838539,5393,394786
2437814045,2627,394786
494448266,1811,394786
39740716,1811,394786
39740716,7368,394786
96146974,4447,394786
15720336,1811,394786
15720336,4447,394786
1032558218,1811,394786
1100674141,10942,394786
1100674141,10942,394786
2201859686,1811,394786
1148500148,5170,394786
1148500148,4884,394786
1215084367,11815,394786
1215084367,13027,394786
182388490,1783,394786
182388490,8141,394786
1270520594,4447,394786
1270520594,7191,394786
210861627,5778,394786
1236052752,8148,394786
25674869,1811,394786
25674869,2633,394786
25674869,7283,394786
593836589,8016,394786
1032558218,14868,394786
192704753,1811,394786
2729192429,4447,394786
2729192429,1744,394786
285757021,1811,394786
285757021,4447,394786
15720336,1811,394786
154305021,3955,394786
154305021,4447,394786
154305021,1744,394786
28372386,1811,394786
28372386,4447,394786
593836589,14337,394786
309294620,1811,394786
309294620,4447,394786
133779471,1811,394786
133779471,14660,394786
2279687391,1811,394786
2279687391,120,394786
2279687391,4447,394786
341738496,1811,394786
16558298,7191,394786
118853417,1811,394786
494448266,1811,394786
494448266,9709,394786
61882705,6312,394786
61882705,14633,394786
572750497,4447,394786
572750497,2003,394786
572750497,1744,394786
572750497,1577,394786
1195174484,10162,394786
557820567,1359,394786
557820567,1811,394786
1563944154,1811,394786
1002820987,842,394786
498085064,14520,394786
498085064,16603,394786
112498105,1359,394786
12361942,15956,394786
403311800,4500,394786
403311800,5617,394786
61882705,6311,394786
61882705,14634,394786
2895678503,15792,394786
2895678503,16076,394786
2895678503,16103,394786
2895678503,12104,394786
850929486,1744,394786
279926914,1811,394786
279926914,4175,394786
392028124,842,394786
764502168,16469,394786
850929486,1811,394786
301838570,16624,394786
280736498,1811,394786
280736498,7368,394786
2773167054,1236,394786
521758168,4447,394786
141864761,1832,394786
476932172,16262,394786
403311800,1811,394786
403311800,1618,394786
403311800,2594,394786
392670099,3543,394786
392670099,15559,394786
392670099,8910,394786
428466477,4447,394786
2428735563,14334,394786
388515479,8336,394786
2895678503,15840,394786
2895678503,16237,394786
2895678503,3613,394786
2895678503,12012,394786
2895678503,16214,394786
1035721915,7008,394786
244011154,5614,394786
107039615,1811,394786
871395668,4829,394786
44828649,14079,394786
44828649,1811,394786
505877758,4447,394786
505877758,1811,394786
505877758,15270,394786
505877758,11260,394786
118853417,12473,394786
118853417,5162,394786
387401338,3058,394786
331180231,12475,394786
453219884,1811,394786
1415160440,12109,394786
1415160440,1811,394786
45097516,4447,394786
103061337,7191,394786
103061337,1811,394786
370848356,8997,394786
453219884,1811,394786
453219884,2633,394786
39465248,1835,394786
39465248,8427,394786
39465248,4447,394786
443747263,5704,394786
8809322,1811,394786
505877758,1811,394786
505877758,842,394786
505877758,11260,394786
247423154,1811,394786
830607450,1811,394786
830607450,630,394786
51998077,13539,394786
51998077,11556,394786
505877758,15907,394786
505877758,4447,394786
505877758,1811,394786
505877758,15270,394786
147899884,5617,394786
147899884,4290,394786
147899884,4447,394786
1135237747,4447,394786
1135237747,13830,394786
1135237747,14737,394786
1135237747,1811,394786
1135237747,9721,394786
27627526,15223,394786
27627526,11164,394786
27627526,1811,394786
390479483,2690,394786
390479483,1811,394786
57965556,1811,394786
2887789515,11568,394786
389969139,15956,394786
389969139,1811,394786
70743227,7660,394786
70743227,1811,394786
400402364,1811,394786
1193071340,16980,394786
1193071340,16959,394786
447103955,3257,394786
17938250,9879,394786
17938250,9934,394786
262303165,14729,394786
262303165,1811,394786
1337167100,14337,394786
97157072,1811,394786
97157072,17458,394786
300737339,3356,394786
15720336,1811,394786
101837701,4791,394786
101837701,4349,394786
19812842,1811,394786
34377013,1744,394786
164263382,5614,394786
164263382,3515,394786
15720336,1794,394786
321204932,2800,394786
321204932,13772,394786
367607981,1811,394786
367607981,3303,394786
304971991,13351,394786
1193071340,12353,394786
1193071340,16959,394786
1193071340,14558,394786
84287451,1794,394786
70743227,1811,394786
70743227,7191,394786
162444849,1811,394786
1375335536,1811,394786
103061337,4447,394786
103061337,7191,394786
343264102,1302,394786
520556970,6822,394786
343918350,1811,394786
312838539,9038,394786
300737339,1794,394786
300737339,6849,394786
23589691,15100,394786
535615516,8499,394786
535615516,2245,394786
535615516,8264,394786
535615516,1976,394786
535615516,1417,394786
535615516,3686,394786
535615516,3026,394786
420548701,2458,394786
46335488,10272,394786
46335488,10589,394786
46335488,6271,394786
527942693,13356,394786
527942693,9709,394786
572759226,4898,394786
343264102,1302,394786
409406381,1781,394786
409406381,1744,394786
268364833,1811,394786
998106235,9450,394786
413872816,4447,394786
1278643334,15068,394786
409406381,1781,394786
409406381,1811,394786
61882705,6311,394786
61882705,759,394786
520628173,5175,394786
360614042,1794,394786
979057866,4447,394786
1339468398,11025,394786
293395807,1811,394786
293395807,8236,394786
567072752,16406,394786
567072752,16222,394786
769774404,12458,394786
769774404,15498,394786
769774404,10184,394786
769774404,5786,394786
769774404,15497,394786
769774404,10858,394786
592801065,12948,394786
592801065,14921,394786
1339468398,819,394786
341038280,2690,394786
341038280,1811,394786
1339468398,819,394786
400402364,1811,394786
494343245,4447,394786
23589691,6873,394786
23589691,1811,394786
370596492,4447,394786
370596492,5585,394786
370596492,2356,394786
572759226,4898,394786
365416047,13959,394786
365416047,1811,394786
365416047,4447,394786
817779691,1811,394786
915482293,4447,394786
915482293,979,394786
915482293,8740,394786
50878333,2456,394786
1829359118,6937,394786
343918350,4476,394786
343918350,8899,394786
119914670,4284,394786
468842639,4715,394786
468842639,8637,394786
247423154,1811,394786
2873012056,1811,394786
2904635544,3374,394786
398758654,1811,394786
1339468398,819,394786
42433185,1811,394786
155521037,1794,394786
1339468398,11025,394786
39278368,4447,394786
571934848,1811,394786
851775086,1811,394786
270967109,4447,394786
25812599,1811,394786
14541696,1811,394786
21995957,4447,394786
1143316898,4447,394786
394931911,1302,394786
370596492,12738,394786
300737339,2657,394786
300737339,12310,394786
1856778150,13437,394786
1193071340,15223,394786
1193071340,16959,394786
1193071340,14558,394786
434370602,14792,394786
2904635544,4577,394786
2904635544,2458,394786
394931911,1302,394786
325170297,13840,394786
325170297,17083,394786
325170297,15377,394786
20583249,9450,394786
20583249,1811,394786
1944301,2633,394786
567072752,1811,394786
373827484,10319,394786
392108295,13869,394786
392108295,4447,394786
392108295,2458,394786
1399378994,7431,394786
494448266,1811,394786
1100674141,16801,394786
1399378994,5975,394786
562261754,15021,394786
2298424226,8761,394786
2298424226,2459,394786
14460264,9102,394786
14460264,9173,394786
14460264,12013,394786
1544166038,4447,394786
194045521,2458,394786
234021967,1811,394786
405062996,11039,394786
365529031,5170,394786
285757021,1613,394786
285757021,17409,394786
285757021,10367,394786
285757021,8532,394786
293395807,8192,394786
285757021,17425,394786
285757021,10369,394786
285757021,1621,394786
285757021,1612,394786
285757021,2689,394786
285757021,397,394786
302650216,6935,394786
302650216,9989,394786
569596008,16095,394786
391641607,1744,394787
391641607,7674,394787
606211945,1811,394787
544220672,3780,394787
195449639,4858,394787
300737339,2757,394787
300737339,2657,394787
154502803,14988,394787
367705765,1811,394787
127871314,4098,394787
80829375,1809,394787
20139163,11546,394787
305262628,7846,394787
305262628,2234,394787
2905240955,4447,394787
906846798,4447,394787
906846798,1811,394787
20583249,7191,394787
61882705,6311,394787
92277825,1811,394787
92277825,4447,394787
16964883,9958,394787
355600461,1811,394787
52125415,4447,394787
52125415,2458,394787
311595660,1811,394787
311595660,10688,394787
311595660,4447,394787
971397366,7047,394787
875616588,4447,394787
875616588,9709,394787
875616588,1811,394787
832720447,16219,394787
1656160766,12539,394787
1656160766,1453,394787
1407878306,4447,394787
1407878306,15473,394787
154502803,1811,394787
1329192246,1799,394787
293395807,8192,394787
293395807,869,394787
293395807,5235,394787
293395807,7932,394787
293395807,3420,394787
617075729,17500,394787
166127901,342,394787
166127901,10029,394787
166127901,1263,394787
166127901,3052,394787
382905248,1266,394787
382905248,1811,394787
494448266,1811,394787
494448266,1811,394787
546989279,1811,394787
1563944154,6920,394787
455122048,1811,394787
572577775,4447,394787
175820223,1811,394787
1375404312,4447,394787
1375404312,14124,394787
1375404312,9450,394787
574354534,1811,394787
544220672,4447,394787
544220672,1569,394787
1467079542,4447,394787
1412373097,14337,394787
498089732,14358,394787
2433585946,1811,394787
400402364,1811,394787
409406381,7372,394787
409406381,7368,394787
409406381,2330,394787
409406381,1811,394787
43118173,1811,394787
343264102,1811,394787
812917837,11308,394787
812917837,11309,394787
812917837,1811,394787
1100674141,16507,394787
1100674141,16507,394787
115202740,4447,394787
2595502445,4273,394787
61882705,6311,394787
1498452732,1811,394787
329955685,4447,394787
329955685,1811,394787
408719328,4717,394787
1057681380,5507,394787
1057681380,5175,394787
1057681380,9744,394787
64842223,1811,394787
51091986,1659,394787
51091986,8981,394787
51091986,2722,394787
195449639,1811,394787
195449639,4447,394787
281908288,11334,394787
281908288,1811,394787
364080878,15223,394787
364080878,12717,394787
364080878,13295,394787
364080878,7692,394787
364080878,14931,394787
359473543,4447,394787
359473543,1811,394787
2883060149,7919,394787
2883060149,7493,394787
2883060149,6928,394787
2759172576,7047,394787
20185728,1811,394787
2905240955,1744,394787
560449093,16805,394787
560449093,8021,394787
560449093,16083,394787
560449093,16819,394787
560449093,15009,394787
64219646,1811,394787
175820223,1811,394787
175820223,4846,394787
408719328,4448,394787
172348821,1539,394787
225003204,12291,394787
312007635,1811,394787
312007635,13662,394787
19700862,646,394787
301838570,15508,394787
1623830166,16641,394787
1623830166,15575,394787
622926997,1811,394787
40713017,1811,394787
300737339,4006,394787
759262292,1811,394787
759262292,14334,394787
759262292,4447,394787
2180094883,1811,394787
175820223,1625,394787
303112337,1752,394787
303112337,6557,394787
303112337,16356,394787
2491984586,4447,394787
17644802,1811,394787
17644802,6614,394787
1549961492,1811,394787
1549961492,4447,394787
1937297641,1811,394787
22365808,8335,394787
22365808,1811,394787
