h1,h2,hour,weight
12717,16806,394722,1
12717,16824,394776,1
12717,16871,394715,1
12717,16874,394693,1
12717,16945,394715,1
12717,16948,394719,1
12717,17023,394680,1
12717,17039,394774,1
12717,17041,394677,1
12717,17045,394698,1
12717,17078,394678,1
12717,17084,394678,1
12717,17122,394682,1
12717,17125,394676,1
12717,17125,394678,1
12717,17139,394728,1
12717,17147,394721,1
12717,17154,394724,1
12717,17211,394728,1
12717,17241,394723,1
12717,17242,394698,1
12717,17253,394740,1
12717,17253,394744,1
12717,17255,394740,1
12717,17257,394747,1
12717,17278,394676,1
12717,17286,394698,1
12717,17359,394721,1
12717,17386,394721,1
12717,17447,394727,1
12717,17475,394677,1
12717,17490,394674,1
12717,17498,394778,1
12717,17502,394778,1
12717,17506,394674,1
12717,17512,394674,1
12717,17512,394778,1
12717,17530,394677,1
12718,12986,394776,1
12718,13021,394705,1
12718,13430,394727,1
12718,13503,394705,1
12718,13662,394720,1
12718,13662,394727,1
12718,14794,394749,1
12718,14911,394705,1
12718,15659,394776,1
12718,15803,394705,1
12718,15872,394727,1
12718,16258,394727,1
12718,16986,394727,1
12718,17367,394705,1
12721,13266,394674,1
12721,14894,394674,1
12722,13293,394728,1
12722,13662,394728,1
12722,16787,394728,1
12723,13636,394699,1
12723,14190,394687,1
12723,14193,394771,1
12723,15044,394721,1
12723,15331,394721,1
12723,15884,394721,1
12723,15926,394699,1
12723,16386,394722,1
12723,17308,394722,1
12723,17452,394687,1
12726,17378,394691,1
12727,13697,394677,1
12728,15756,394726,1
12730,13662,394719,1
12731,12900,394675,1
12731,15125,394675,1
12732,13167,394792,1
12732,14014,394792,1
12732,14786,394792,1
12732,16336,394792,1
12732,16776,394792,1
12732,16927,394792,1
12732,17068,394792,1
12732,17317,394792,1
12737,12852,394676,1
12737,12985,394769,1
12737,13286,394769,1
12737,13829,394704,1
12737,13853,394704,1
12737,14197,394726,1
12737,15252,394677,1
12737,15252,394769,1
12737,15504,394704,1
12737,15616,394676,1
12737,16393,394677,1
12737,16483,394676,1
12738,13533,394723,1
12738,13662,394722,1
12738,13662,394723,1
12738,14185,394674,1
12738,14185,394719,1
12738,14185,394720,1
12738,14185,394722,1
12738,14185,394723,5
12738,14185,394726,1
12738,14185,394729,1
12738,14190,394723,1
12738,14190,394736,1
12738,14197,394724,1
12738,14424,394723,1
12738,14448,394723,1
12738,14588,394723,1
12738,14589,394723,1
12738,14592,394723,1
12738,15229,394674,1
12738,15445,394723,1
12738,15755,394723,1
12738,16268,394723,1
12738,16475,394723,1
12739,12747,394724,1
12739,15331,394724,1
12740,12998,394727,1
12740,13269,394767,1
12740,13579,394767,1
12740,13662,394718,1
12740,13662,394722,1
12740,13985,394721,1
12740,14059,394798,1
12740,14060,394725,1
12740,14185,394721,1
12740,14197,394680,1
12740,14197,394718,1
12740,14197,394721,2
12740,14197,394722,3
12740,14197,394724,1
12740,14197,394725,3
12740,14197,394727,1
12740,14197,394767,1
12740,14448,394722,1
12740,14448,394724,1
12740,14616,394721,1
12740,14783,394725,1
12740,14820,394729,1
12740,14934,394718,1
12740,14959,394718,1
12740,15127,394723,1
12740,15189,394716,1
12740,15223,394724,1
12740,15373,394721,1
12740,15373,394727,1
12740,15965,394722,1
12740,15966,394718,1
12740,15966,394725,1
12740,16266,394767,1
12740,16266,394798,1
12740,16269,394767,1
12740,16659,394725,1
12740,17411,394728,1
12740,17447,394680,1
12740,17447,394721,2
12740,17447,394722,3
12740,17447,394724,1
12740,17447,394725,1
12740,17447,394727,1
12744,12747,394739,1
12744,12974,394739,1
12744,13662,394739,1
12744,14194,394739,1
12744,15223,394739,1
12744,15545,394743,1
12744,15580,394743,1
12747,12749,394721,1
12747,12796,394698,1
12747,12974,394739,1
12747,13143,394724,1
12747,13160,394739,1
12747,13161,394739,1
12747,13162,394739,1
12747,13188,394724,1
12747,13228,394733,1
12747,13410,394729,1
12747,13415,394721,1
12747,13415,394722,1
12747,13415,394729,1
12747,13638,394724,1
12747,13638,394740,1
12747,13662,394696,1
12747,13662,394721,1
12747,13662,394724,1
12747,13662,394739,1
12747,13662,394753,1
12747,13713,394773,1
12747,14001,394745,1
12747,14185,394721,1
12747,14185,394739,1
12747,14185,394745,1
12747,14194,394739,1
12747,14197,394773,1
12747,14200,394724,1
12747,14300,394705,1
12747,14446,394733,1
12747,14459,394722,1
12747,14459,394723,1
12747,14848,394705,1
12747,15223,394721,1
12747,15223,394722,1
12747,15223,394723,1
12747,15223,394724,1
12747,15223,394729,1
12747,15223,394733,1
12747,15223,394739,1
12747,15223,394745,1
12747,15331,394724,1
12747,15331,394733,1
12747,15340,394696,1
12747,15351,394733,1
12747,15402,394705,1
12747,15643,394724,1
12747,15833,394724,1
12747,16319,394733,1
12747,16384,394721,1
12747,16384,394722,1
12747,16443,394733,1
12747,17023,394722,1
12747,17241,394723,1
12747,17241,394740,1
12747,17242,394698,1
12748,17262,394744,1
12749,14185,394721,1
12749,15331,394724,1
12751,13407,394725,1
12751,13407,394727,1
12751,13427,394724,1
12751,13428,394724,1
12751,13662,394721,1
12751,13662,394726,1
12751,14459,394721,1
12751,14934,394726,1
12751,14961,394721,1
12751,15331,394721,1
12751,16270,394726,1
12751,16867,394724,1
12751,16869,394724,1
12751,16871,394724,1
12751,16873,394724,1
12751,16883,394724,1
12751,17028,394726,1
12751,17100,394724,1
12753,17066,394724,1
12755,16819,394721,1
12756,15674,394726,1
12757,15011,394704,1
12757,15623,394704,1
12757,16458,394704,1
12758,12759,394779,1
12758,12796,394723,1
12758,12830,394677,1
12758,12848,394680,1
12758,12883,394676,1
12758,12907,394697,1
12758,12907,394716,1
12758,12907,394798,2
12758,13066,394676,1
12758,13166,394779,1
12758,13429,394779,1
12758,13442,394676,1
12758,13442,394677,1
12758,13559,394779,1
12758,13662,394723,1
12758,13947,394798,1
12758,14045,394723,1
12758,14300,394723,1
12758,14300,394798,2
12758,14348,394680,1
12758,14410,394697,1
12758,14528,394679,1
12758,14528,394697,1
12758,14528,394716,1
12758,14528,394798,1
12758,14610,394779,1
12758,14749,394718,1
12758,14752,394718,1
12758,14814,394739,1
12758,14855,394791,1
12758,14873,394798,1
12758,14980,394697,1
12758,15223,394680,1
12758,15223,394739,1
12758,15223,394753,1
12758,15223,394798,1
12758,15362,394716,1
12758,15362,394718,1
12758,15390,394739,1
12758,15402,394798,1
12758,15480,394723,1
12758,15853,394680,1
12758,15900,394739,1
12758,16095,394716,1
12758,16095,394779,1
12758,16095,394798,1
12758,16333,394716,1
12758,16400,394798,1
12758,16442,394716,1
12758,16442,394798,1
12758,16447,394739,1
12758,16448,394798,1
12758,16491,394718,1
12758,16683,394679,1
12758,16762,394679,1
12758,16867,394718,1
12758,16869,394718,1
12758,16871,394718,1
12758,16873,394718,1
12758,16883,394718,1
12758,17007,394791,1
12758,17041,394677,1
12758,17278,394676,1
12758,17286,394716,1
12758,17354,394779,1
12758,17354,394798,1
12759,13166,394779,1
12759,13429,394779,1
12759,13559,394779,1
12759,14610,394779,1
12759,16095,394779,1
12759,17354,394779,1
12760,12761,394785,1
12760,15540,394785,1
12760,15853,394785,1
12760,15998,394785,1
12760,16368,394785,1
12761,15540,394785,1
12761,15853,394785,1
12761,15998,394785,1
12761,16368,394785,1
12762,13869,394676,1
12763,14467,394702,1
12765,13302,394703,1
12765,14867,394703,1
12765,14868,394703,1
12765,14886,394703,1
12765,14888,394703,1
12765,14890,394703,1
12765,17137,394703,1
12766,16358,394746,1
12769,12772,394728,1
12769,14300,394728,1
12769,15264,394728,1
12770,13461,394678,1
12770,16745,394678,1
12770,16809,394678,1
12770,17189,394678,1
12770,17287,394678,1
12771,12909,394794,1
12771,13333,394794,1
12771,14300,394794,1
12772,12796,394717,1
12772,12828,394724,1
12772,12947,394717,1
12772,13076,394787,1
12772,13270,394749,1
12772,13662,394727,1
12772,14214,394717,1
12772,14276,394720,1
12772,14300,394728,1
12772,14300,394749,1
12772,14587,394727,1
12772,14649,394717,1
12772,14771,394679,1
12772,14771,394725,1
12772,14801,394706,1
12772,15223,394717,1
12772,15223,394787,1
12772,15264,394706,1
12772,15264,394720,1
12772,15264,394728,1
12772,15747,394727,1
12772,15890,394749,1
12772,16074,394717,1
12772,16150,394727,1
12772,16161,394727,1
12772,16213,394717,1
12772,16417,394717,1
12772,16442,394727,1
12772,16843,394749,1
12772,16882,394727,1
12772,17027,394727,1
12772,17251,394703,1
12772,17343,394749,1
12776,12926,394765,1
12776,16422,394765,1
12776,16760,394765,1
12776,16851,394765,1
12777,15845,394706,1
12777,16890,394706,1
12780,13148,394772,1
12780,16840,394732,1
12780,16998,394772,1
12782,16527,394692,1
12783,12786,394678,1
12783,12787,394678,1
12783,13561,394703,1
12783,16250,394703,1
12783,17459,394678,1
12785,14295,394712,1
12785,14296,394712,1
12785,15542,394712,1
12785,16256,394712,1
12786,12787,394678,1
12786,17459,394678,1
12787,13854,394680,1
12787,17097,394680,1
12787,17459,394678,1
12790,13999,394751,1
12790,14113,394751,1
12791,14098,394756,1
12791,14767,394756,1
12791,14770,394756,1
12791,16877,394756,1
12791,16947,394756,1
12794,16135,394771,1
12796,12947,394717,1
12796,12949,394776,1
12796,13077,394791,1
12796,13631,394791,1
12796,13662,394723,1
12796,13800,394776,1
12796,13920,394776,1
12796,14045,394723,1
12796,14214,394717,1
12796,14300,394723,1
12796,14300,394791,1
12796,14373,394791,1
12796,14539,394776,1
12796,14540,394776,1
12796,14558,394791,1
12796,14649,394717,1
12796,14842,394776,1
12796,14873,394755,1
12796,15223,394717,1
12796,15223,394755,1
12796,15419,394755,1
12796,15480,394723,1
12796,15532,394776,1
12796,15618,394776,1
12796,15619,394776,1
12796,16074,394717,1
12796,16213,394717,1
12796,16220,394776,1
12796,16323,394776,1
12796,16329,394776,1
12796,16356,394776,1
12796,16417,394717,1
12796,16459,394776,1
12796,16867,394677,1
12796,17047,394677,1
12796,17234,394776,1
12796,17242,394698,1
12797,13020,394768,1
12797,13390,394768,1
12797,14169,394768,1
12797,16356,394768,1
12798,16132,394741,1
12799,12944,394727,1
12799,13059,394727,1
12799,13414,394727,1
12799,13921,394727,1
12799,14228,394727,1
12799,14244,394727,1
12799,14300,394727,1
12799,14528,394727,1
12799,15409,394727,1
12799,15425,394727,1
12799,17317,394675,1
12800,12801,394729,1
12802,14557,394703,1
12802,15793,394703,1
12802,16140,394703,1
12802,16145,394703,1
12804,14763,394678,1
12804,15596,394674,1
12804,15596,394675,1
12804,15733,394676,1
12805,14207,394675,1
12805,16660,394675,1
12806,13106,394722,1
12806,13504,394722,1
12806,13662,394722,1
12806,13906,394722,1
12806,14016,394722,1
12806,14197,394722,1
12806,14300,394722,1
12806,14459,394722,1
12806,14558,394722,1
12806,14695,394722,1
12806,14724,394722,1
12806,15223,394722,1
12806,15331,394722,1
12806,15579,394722,1
12806,16634,394722,1
12808,16356,394737,2
12808,16632,394737,2
12810,15856,394703,1
12810,16145,394703,1
12810,16147,394703,1
12810,16867,394703,1
12810,16871,394703,1
12811,14376,394698,1
12812,14060,394774,1
12812,14468,394774,1
12815,14337,394753,1
12815,14654,394753,1
12815,16130,394753,1
12817,13072,394776,1
12817,13112,394776,1
12817,14473,394776,1
12817,16690,394776,1
12819,13970,394705,1
12819,16626,394705,1
12821,13455,394723,1
12821,16665,394723,1
12823,14628,394747,1
12823,15576,394747,1
12823,16317,394747,1
12826,15812,394719,1
12826,17138,394719,1
12827,13801,394798,1
12827,17090,394798,1
12828,12886,394777,1
12828,12905,394777,1
12828,12972,394695,1
12828,14493,394777,1
12828,14806,394777,1
12828,15140,394777,1
12828,16448,394777,1
12828,17112,394777,1
12829,12851,394765,1
12829,13294,394765,1
12829,14006,394765,1
12829,16036,394702,1
12830,13442,394677,1
12830,17041,394677,1
12831,14420,394702,1
12832,13819,394789,1
12834,12836,394713,1
12834,15456,394713,1
12834,15915,394713,1
12835,15217,394749,1
12835,15475,394749,1
12836,15456,394713,1
12836,15915,394713,1
12837,15702,394776,1
12837,15702,394777,1
12838,17249,394726,1
12839,13442,394692,1
12839,13562,394692,1
12839,13562,394720,1
12839,13857,394692,1
12839,13989,394720,1
12839,14516,394692,1
12839,15210,394720,1
12839,15249,394720,1
12839,15413,394720,1
12839,15922,394720,1
12839,15923,394720,1
12839,15929,394692,1
12839,16369,394692,1
12839,16724,394692,1
12839,16725,394769,1
12839,16743,394692,1
12841,13070,394704,1
12842,13392,394772,1
12842,13460,394772,1
12842,14264,394772,1
12842,14803,394772,1
12842,15761,394772,1
12842,16323,394772,1
12842,16483,394772,1
12842,16846,394768,1
12842,17172,394772,1
12842,17446,394772,1
12843,14334,394750,1
12845,13243,394682,1
12845,15899,394682,1
12847,13042,394766,1
12847,16313,394766,1
12848,13256,394697,1
12848,14348,394680,1
12848,15223,394680,1
12848,15853,394680,1
12848,15853,394697,1
12850,12965,394697,1
12850,12966,394697,1
12850,12967,394697,1
12850,13971,394697,1
12850,14372,394697,1
12850,14602,394697,1
12850,15223,394697,1
12851,13294,394765,1
12851,14006,394765,1
12852,15616,394676,1
12852,16483,394676,1
12853,17360,394694,1
12855,12858,394701,1
12855,12859,394722,1
12855,12955,394701,1
12855,13123,394701,1
12855,14417,394701,1
12855,15264,394701,1
12855,17358,394722,1
12858,12955,394701,1
12858,13123,394701,1
12858,14417,394701,1
12858,15264,394701,1
12859,17358,394722,1
12863,16683,394703,1
12864,15907,394724,1
12864,16061,394724,1
12868,12869,394748,1
12868,16208,394676,1
12868,16464,394726,1
12870,15284,394708,1
12870,15301,394708,1
12871,15500,394676,1
12873,13869,394726,1
12873,15504,394726,1
12873,15512,394675,1
12873,17115,394760,1
12876,13059,394694,1
12876,13394,394739,1
12876,13813,394739,1
12876,14408,394739,1
12876,14409,394739,1
12876,14411,394694,1
12876,14796,394694,1
12879,13491,394679,1
12880,13662,394722,1
12880,14558,394722,1
12881,14074,394748,1
12883,13066,394676,1
12883,13442,394676,1
12883,17278,394676,1
12885,13514,394795,1
12886,12905,394777,1
12886,14493,394777,1
12886,14806,394777,1
12886,15140,394777,1
12886,16448,394777,1
12886,17112,394777,1
12887,15147,394679,1
12888,14819,394745,1
12888,15223,394745,1
12892,15192,394774,1
12892,16849,394774,1
12892,16850,394774,1
12893,12998,394700,1
12893,14363,394700,1
12897,13364,394740,1
12897,14555,394740,1
12898,14581,394771,1
12899,13026,394681,1
12899,16976,394681,1
12900,12906,394675,1
12900,13241,394673,1
12900,13241,394674,1
12900,13250,394675,1
12900,13410,394693,1
12900,13737,394675,1
12900,15125,394675,1
12900,15223,394673,1
12900,15223,394674,1
12900,15366,394673,1
12900,15366,394674,1
12900,15500,394673,1
12900,15500,394674,1
12900,15500,394676,1
12900,15523,394673,1
12900,15523,394674,1
12900,15596,394675,2
12900,15741,394673,1
12900,15741,394674,1
12900,15741,394675,2
12900,15741,394676,1
12900,15741,394677,1
12900,15741,394679,1
12900,15741,394693,1
12900,15741,394722,1
12900,16659,394675,1
12900,16664,394673,1
12900,16664,394674,1
12900,16677,394678,1
12900,16680,394693,1
12900,17125,394675,1
12903,15983,394797,1
12903,16024,394797,1
12903,16879,394797,1
12903,17384,394797,1
12905,14493,394777,1
12905,14806,394777,1
12905,15140,394777,1
12905,16448,394777,1
12905,17112,394777,1
12906,13737,394675,1
12906,15596,394675,1
12907,12995,394765,1
12907,13038,394763,1
12907,13171,394765,1
12907,13418,394698,1
12907,13577,394763,1
12907,13947,394798,1
12907,14284,394768,1
12907,14300,394698,1
12907,14300,394763,1
12907,14300,394765,1
12907,14300,394798,2
12907,14316,394765,1
12907,14410,394697,1
12907,14410,394698,1
12907,14528,394697,1
12907,14528,394716,1
12907,14528,394798,1
12907,14552,394763,1
12907,14797,394698,1
12907,14867,394765,1
12907,14873,394798,1
12907,14980,394697,1
12907,15001,394698,1
12907,15011,394724,1
12907,15223,394698,1
12907,15223,394798,1
12907,15399,394763,1
12907,15402,394798,1
12907,15527,394763,1
12907,16095,394716,1
12907,16095,394798,1
12907,16262,394698,1
12907,16262,394768,1
12907,16333,394716,1
12907,16400,394798,1
12907,16442,394716,1
12907,16442,394798,1
12907,16448,394798,1
12907,16867,394765,1
12907,16871,394765,1
12907,17045,394698,1
12907,17286,394698,1
12907,17286,394716,1
12907,17292,394763,1
12907,17316,394763,1
12907,17354,394798,1
12908,12909,394704,1
12908,13662,394704,1
12908,14557,394704,1
12908,14967,394704,1
12908,15420,394704,1
12908,15527,394704,1
12908,15719,394704,1
12908,15784,394704,1
12908,15924,394704,1
12908,16183,394704,1
12908,17003,394704,1
12909,13333,394794,1
12909,13413,394696,1
12909,13662,394704,1
12909,14040,394696,1
12909,14300,394696,1
12909,14300,394794,1
12909,14505,394696,1
12909,14557,394704,1
12909,14967,394704,1
12909,15420,394704,1
12909,15519,394696,1
12909,15527,394704,1
12909,15719,394704,1
12909,15784,394704,1
12909,15924,394704,1
12909,16179,394696,1
12909,16183,394704,1
12909,16477,394696,1
12909,17003,394704,1
12909,17360,394696,1
12910,16219,394795,1
12911,15099,394790,1
12912,16426,394694,1
12913,14323,394796,1
12914,13169,394774,1
12914,13275,394774,1
12914,13276,394774,1
12914,13277,394774,1
12914,14227,394774,1
12915,13166,394775,1
12915,13638,394775,1
12916,17286,394797,1
12916,17315,394797,1
12918,14374,394777,1
12918,14900,394777,1
12918,16095,394777,1
12918,16213,394777,1
12919,13206,394730,1
12919,13217,394731,1
12919,14118,394731,1
12919,14275,394731,1
12919,14402,394730,1
12919,14530,394730,1
12919,14610,394731,1
12919,14775,394730,1
12919,14832,394730,1
12919,15208,394731,1
12919,15273,394750,1
12919,15381,394731,1
12919,15388,394730,1
12919,15388,394731,1
12919,15395,394730,1
12919,15395,394731,1
12919,15708,394731,1
12919,16056,394705,1
12919,16122,394731,1
12919,16906,394731,1
12919,17182,394731,1
12919,17457,394730,1
12920,15018,394699,1
12925,12926,394729,1
12926,16422,394765,1
12926,16760,394765,1
12926,16851,394765,1
12929,15676,394773,1
12929,16819,394773,1
12929,16943,394773,1
12929,17024,394773,1
12930,13287,394773,1
12930,14430,394773,1
12930,17117,394773,1
12937,14753,394680,1
12937,17129,394680,1
12937,17133,394680,1
12942,15223,394720,1
12944,13059,394727,1
12944,13414,394727,1
12944,13435,394698,1
12944,13921,394727,1
12944,14228,394727,1
12944,14244,394727,1
12944,14300,394727,1
12944,14348,394791,1
12944,14390,394698,1
12944,14521,394706,1
12944,14528,394727,1
12944,14621,394698,1
12944,14623,394706,1
12944,14875,394706,1
12944,15223,394791,1
12944,15264,394706,1
12944,15409,394727,1
12944,15425,394727,1
12944,16164,394698,1
12944,16278,394791,1
12944,16302,394791,1
12944,16495,394791,1
12944,17094,394698,1
12945,12991,394674,1
12946,13606,394705,1
12947,14214,394717,1
12947,14649,394717,1
12947,15223,394717,1
12947,16074,394717,1
12947,16213,394717,1
12947,16417,394717,1
12948,14921,394786,1
12949,13800,394776,1
12949,13920,394776,1
12949,14539,394776,1
12949,14540,394776,1
12949,14842,394776,1
12949,15532,394776,1
12949,15618,394776,1
12949,15619,394776,1
12949,16220,394776,1
12949,16323,394776,1
12949,16329,394776,1
12949,16356,394776,1
12949,16459,394776,1
12949,17234,394776,1
12950,16447,394689,1
12951,13181,394693,1
12951,14981,394693,1
12951,16777,394693,1
12951,17427,394693,1
12952,14300,394707,1
12952,15021,394729,1
12952,15890,394730,1
12954,14523,394731,1
12954,14854,394731,1
12955,13123,394701,1
12955,13418,394699,1
12955,13418,394746,1
12955,14417,394701,1
12955,14724,394699,1
12955,15264,394701,1
12955,15728,394746,1
12955,16194,394699,1
12955,16231,394699,1
12955,16231,394746,1
12955,17251,394699,1
12955,17251,394746,1
12955,17286,394699,1
12955,17286,394746,1
12956,15704,394681,1
12957,14480,394762,1
12957,15324,394786,1
12957,15346,394762,1
12957,15792,394691,1
12957,15792,394762,1
12957,15792,394786,1
12957,15840,394786,1
12957,16074,394786,1
12957,16076,394762,1
12957,16076,394786,1
12957,16103,394691,1
12957,16103,394762,1
12957,16103,394786,1
12957,16110,394762,1
12957,16214,394786,1
12957,16237,394786,1
12957,17245,394762,1
12958,15299,394772,1
12958,15424,394772,1
12958,16272,394772,1
12958,16448,394772,1
12961,15890,394680,1
12964,15347,394760,1
12964,15652,394760,1
12965,12966,394697,1
12965,12967,394697,1
12965,13971,394697,1
12965,14372,394697,1
12965,14602,394697,1
12965,15223,394697,1
12966,12967,394697,1
12966,13777,394701,1
12966,13971,394697,1
12966,14372,394697,1
12966,14602,394697,1
12966,15223,394697,1
12966,17360,394748,1
12967,13971,394697,1
12967,14372,394697,1
12967,14602,394697,1
12967,15223,394697,1
12971,13941,394703,1
12971,14644,394703,1
12971,14791,394703,1
12972,14300,394794,1
12974,13233,394705,1
12974,13662,394702,1
12974,13662,394739,1
12974,14004,394705,1
12974,14054,394759,1
12974,14194,394739,1
12974,14804,394705,1
12974,15223,394739,1
12974,15527,394705,1
12974,16330,394683,1
12974,16331,394683,1
12974,16344,394702,1
12974,16400,394797,1
12974,16401,394683,1
12974,16401,394691,1
12974,16401,394692,1
12974,16402,394794,1
12974,16876,394702,1
12974,16996,394702,1
12974,17221,394797,1
12977,12978,394676,1
12980,15928,394693,1
12982,14093,394750,1
12983,14671,394741,1
12983,14712,394741,1
12983,15028,394741,1
12983,15068,394741,1
12983,15202,394741,1
12983,15223,394741,1
12983,17298,394741,1
12984,16518,394698,1
12985,13286,394769,1
12985,15252,394769,1
12986,15659,394776,1
12987,16646,394724,1
12988,13121,394674,1
12988,13122,394674,1
12988,13353,394717,1
12988,14241,394674,1
12988,14241,394694,1
12988,14241,394717,1
12988,14242,394674,1
12988,14242,394694,1
12988,14242,394717,1
12988,15398,394674,1
12988,15425,394674,1
12988,15524,394694,1
12988,15593,394674,1
12988,15593,394694,1
12988,15593,394717,1
12988,15653,394694,1
12988,15924,394674,1
12988,16852,394694,1
12988,16983,394694,1
12989,13752,394775,1
12993,14778,394791,1
12994,14753,394736,1
12995,13171,394765,1
12995,14300,394765,1
12995,14316,394765,1
12995,14495,394749,1
12995,14867,394765,1
12995,16867,394765,1
12995,16871,394765,1
12997,16975,394674,1
12998,13662,394722,1
12998,14002,394795,1
12998,14197,394727,1
12998,14363,394700,1
12998,14690,394795,1
12998,15223,394722,1
12998,15327,394675,1
12998,15343,394675,1
12998,15373,394727,1
12998,16650,394795,1
12998,17447,394727,1
13000,15113,394679,1
13005,17355,394681,1
13007,13458,394774,1
13007,14677,394774,1
13007,17014,394774,1
13008,14558,394707,1
13009,13628,394789,1
13009,15108,394789,1
13011,16782,394770,1
13013,14334,394751,1
13014,15596,394675,1
13017,13925,394720,1
13017,14584,394720,1
13020,13390,394768,1
13020,14169,394768,1
13020,16356,394768,1
13021,13503,394705,1
13021,14911,394705,1
13021,15803,394705,1
13021,17367,394705,1
13023,13150,394705,1
13023,13150,394777,1
13023,15752,394705,1
13023,15752,394777,1
13023,16861,394777,1
13024,13565,394728,1
13026,13385,394778,1
13026,16790,394778,1
13026,16976,394681,1
13029,14530,394732,1
13029,15204,394732,1
13029,15395,394732,1
13032,16659,394771,1
13033,13635,394772,1
13037,13132,394680,1
13037,14753,394680,1
13037,16149,394680,1
13038,13577,394763,1
13038,14300,394763,1
13038,14552,394763,1
13038,15399,394763,1
13038,15527,394763,1
13038,17292,394763,1
13038,17316,394763,1
13042,16313,394766,1
13043,14595,394793,1
13045,14864,394705,1
13045,14864,394707,1
13045,16854,394705,1
13046,13047,394730,1
13050,16433,394702,2
13051,14101,394789,1
13051,14396,394677,1
13051,15926,394789,1
13051,16326,394789,1
13051,17123,394789,1
13052,13095,394682,1
13052,13097,394682,1
13052,15967,394682,1
13052,15968,394682,1
13052,16764,394682,1
13052,16979,394682,1
13053,13915,394677,1
13053,16662,394677,1
13053,17475,394677,1
13053,17530,394677,1
13054,13059,394726,1
13054,14502,394726,1
13054,15871,394726,1
13054,16141,394726,1
13055,13056,394776,1
13055,15485,394776,1
13055,15490,394776,1
13056,15485,394776,1
13056,15490,394776,1
13057,13125,394679,1
13057,16969,394679,1
13058,14655,394716,1
13058,15839,394716,1
13059,13175,394744,1
13059,13414,394727,1
13059,13921,394727,1
13059,14228,394727,1
13059,14244,394727,1
13059,14300,394727,1
13059,14411,394694,1
13059,14502,394726,1
13059,14528,394727,1
13059,14796,394694,1
13059,15223,394744,1
13059,15409,394727,1
13059,15425,394727,1
13059,15871,394726,1
13059,16141,394726,1
13059,16417,394744,1
13059,16418,394744,1
13059,17253,394744,1
13060,15057,394721,1
13060,16095,394721,1
13061,14817,394679,1
13061,17311,394679,1
13061,17312,394679,1
13063,14424,394719,1
13063,14586,394719,1
13063,15223,394719,1
13063,15833,394719,1
13063,16052,394719,1
13063,16948,394719,1
13064,13389,394676,1
13064,13601,394676,1
13064,15596,394676,1
13064,15684,394676,1
13064,16665,394676,1
13065,13208,394727,1
13065,13401,394727,1
13066,13442,394676,1
13066,17278,394676,1
13067,13068,394695,1
13067,13068,394703,1
13067,14702,394703,1
13068,14702,394703,1
13070,13111,394718,1
13070,14214,394679,1
13070,15596,394675,1
13070,16705,394704,1
13070,16884,394704,1
13070,17306,394793,1
13072,13112,394776,1
13072,14473,394776,1
13072,16690,394776,1
13073,13076,394720,1
13073,13838,394720,1
13073,13869,394720,1
13073,14164,394720,1
13073,14431,394720,1
13073,15023,394720,1
13073,15078,394720,1
13073,15091,394720,1
13073,15168,394720,1
13073,15351,394720,1
13073,15845,394720,1
13073,17027,394720,1
13074,13131,394705,1
13076,13838,394720,1
13076,13869,394720,1
13076,14164,394720,1
13076,14431,394720,1
13076,15023,394720,1
13076,15078,394720,1
13076,15091,394720,1
13076,15168,394720,1
13076,15223,394787,1
13076,15351,394720,1
13076,15845,394720,1
13076,17027,394720,1
13077,13144,394774,1
13077,13178,394729,1
13077,13226,394726,1
13077,13230,394726,1
13077,13427,394729,1
13077,13428,394729,1
13077,13631,394791,1
13077,14300,394726,1
13077,14300,394791,1
13077,14373,394791,1
13077,14431,394726,1
13077,14439,394679,1
13077,14558,394791,1
13077,15250,394679,1
13077,15368,394774,1
13077,15562,394729,1
13077,15845,394726,1
13077,15910,394729,1
13077,16006,394729,1
13077,16022,394729,1
13077,16074,394729,1
13077,16867,394729,1
13077,17100,394729,1
13077,17181,394774,1
13077,17232,394729,1
13078,13143,394766,1
13083,14294,394704,1
13083,15935,394705,1
13083,16705,394704,1
13083,16705,394705,1
13084,13085,394721,1
13084,13086,394721,1
13084,15332,394721,1
13084,16444,394721,1
13084,16788,394721,1
13084,17368,394721,1
13085,13086,394721,1
13085,15332,394721,1
13085,16444,394721,1
13085,16788,394721,1
13085,17368,394721,1
13086,15332,394721,1
13086,16444,394721,1
13086,16788,394721,1
13086,17368,394721,1
13087,17352,394705,1
13088,16919,394708,1
13090,15028,394769,1
13090,16934,394769,1
13090,17298,394769,1
13090,17301,394769,1
13092,15021,394775,1
13093,14334,394799,1
13093,14712,394799,1
13093,16467,394799,1
13093,16907,394799,1
13095,13097,394682,1
13095,15967,394682,1
13095,15968,394682,1
13095,16039,394773,1
13095,16764,394682,1
13095,16979,394682,1
13096,16478,394679,1
13096,16984,394679,1
13097,15967,394682,1
13097,15968,394682,1
13097,16764,394682,1
13097,16979,394682,1
13099,13143,394715,1
13099,14300,394788,1
13099,16515,394788,1
13100,13610,394787,1
13100,14066,394787,1
13100,16096,394787,1
13105,14300,394706,1
13106,13504,394722,1
13106,13662,394722,1
13106,13906,394722,1
13106,14016,394722,1
13106,14197,394722,1
13106,14300,394722,1
13106,14459,394722,1
13106,14558,394722,1
13106,14695,394722,1
13106,14724,394722,1
13106,15223,394722,1
13106,15331,394722,1
13106,15579,394722,1
13106,16634,394722,1
13107,16507,394723,1
13107,16507,394729,1
