user,hashtag,hour,weight
3878,10120,445703,1
3878,10120,445704,1
3878,10914,445704,1
3880,6514,445691,1
3886,1755,445692,1
3890,1649,445735,1
3890,7503,445735,1
3890,8154,445735,1
3890,8995,445735,1
3922,6287,445692,1
3943,6458,445736,2
3957,157,445691,1
3957,249,445691,1
3957,399,445691,1
3957,1846,445691,1
3957,3093,445691,1
3957,3216,445691,1
3957,3610,445691,1
3957,3802,445691,1
3957,3883,445691,1
3957,3894,445691,1
3957,4045,445691,1
3957,4590,445691,1
3957,4609,445691,1
3957,4762,445691,1
3957,4853,445691,1
3957,5148,445691,1
3957,6208,445691,1
3957,6256,445691,1
3957,7913,445691,1
3957,8279,445691,1
3957,8689,445691,1
3957,9189,445691,1
3957,10124,445691,1
3957,10649,445691,1
3957,10816,445691,1
3957,11017,445691,1
3961,9377,445692,1
3962,5465,445716,1
3970,6612,445689,1
3975,154,445760,1
3988,1439,445760,1
3992,1160,445715,1
3992,3638,445715,1
3992,5465,445715,1
3992,8062,445715,1
4011,9051,445741,1
4043,2330,445694,1
4043,10120,445735,1
4053,10784,445690,1
4083,3076,445714,1
4083,10387,445714,1
4098,5754,445700,1
4098,10431,445700,1
4109,3815,445760,1
4119,154,445759,1
4119,5011,445759,1
4136,154,445690,1
4136,154,445711,1
4136,1953,445690,1
4136,5149,445690,1
4136,5149,445711,1
4136,5355,445690,1
4136,6235,445690,1
4136,6235,445711,1
4136,6235,445761,1
4136,6784,445690,1
4136,6784,445761,1
4136,7132,445761,1
4136,9138,445690,1
4136,9138,445711,1
4136,10120,445761,1
4175,4119,445760,1
4197,4639,445702,1
4215,2575,445759,1
4215,4702,445759,2
4215,7398,445759,1
4223,1405,445761,1
4223,1903,445761,1
4223,3696,445761,1
4223,3801,445761,2
4223,4009,445761,1
4223,4124,445761,1
4223,4830,445761,1
4223,4854,445761,1
4223,4863,445761,1
4223,5707,445761,1
4223,7213,445761,1
4223,10806,445761,1
4228,2302,445714,2
4228,2384,445714,1
4228,4573,445714,1
4228,6784,445714,1
4228,7132,445714,1
4228,7588,445714,1
4228,9297,445714,1
4229,8016,445691,1
4229,11386,445691,1
4238,4292,445703,1
4238,8170,445703,1
4238,8348,445703,1
4239,9262,445735,1
4287,2171,445759,1
4287,7509,445759,1
4287,9797,445759,1
4321,2545,445705,1
4321,4762,445705,1
4323,722,445703,1
4323,1649,445703,1
4323,7013,445703,1
4323,7509,445703,1
4323,8016,445703,1
4331,6899,445699,1
4342,8739,445759,1
4368,8686,445695,1
4385,1653,445708,1
4385,2873,445708,1
4385,7041,445708,1
4395,2809,445695,1
4419,8016,445710,1
4419,9138,445710,1
